ISO;YEAR;BANKING_CRISIS
SWE;1989;0.0
SWE;1990;0.0
SWE;1991;0.0
SWE;1992;1.0
SWE;1993;1.0
SWE;1994;0.0
SWE;1995;0.0
SWE;1996;0.0
SWE;1997;0.0
SWE;1998;0.0
SWE;1999;0.0
SWE;2000;0.0
SWE;2001;0.0
SWE;2002;0.0
SWE;2003;0.0
SWE;2004;0.0
SWE;2005;0.0
SWE;2006;0.0
SWE;2007;0.0
SWE;2008;1.0
SWE;2009;1.0
SWE;2010;0.0
SWE;2011;0.0
SWE;2012;0.0
SWE;2013;0.0
SWE;2014;0.0
SWE;2015;0.0
SWE;2016;0.0
SWE;2017;0.0
SWE;2018;0.0
SWE;2019;0.0
SWE;2020;0.0
SWE;2021;0.0
SWE;2022;0.0
SWE;2023;
THA;1950;
THA;1951;
THA;1952;
THA;1953;
THA;1954;
THA;1955;
THA;1956;
THA;1957;
THA;1958;
THA;1959;
THA;1960;
THA;1961;
THA;1962;
THA;1963;
THA;1964;
THA;1965;
THA;1966;
THA;1967;
THA;1968;
THA;1969;
THA;1970;
THA;1971;
THA;1972;
THA;1973;
THA;1974;
THA;1975;
THA;1976;
THA;1977;
THA;1978;
THA;1979;
THA;1980;
THA;1981;
THA;1982;
THA;1983;
THA;1984;
THA;1985;
THA;1986;
THA;1987;
THA;1988;0.0
THA;1989;0.0
THA;1990;0.0
THA;1991;0.0
THA;1992;0.0
THA;1993;0.0
THA;1994;0.0
THA;1995;0.0
THA;1996;0.0
THA;1997;1.0
THA;1998;1.0
THA;1999;1.0
THA;2000;1.0
THA;2001;1.0
THA;2002;1.0
THA;2003;1.0
THA;2004;0.0
THA;2005;0.0
THA;2006;0.0
THA;2007;0.0
THA;2008;0.0
THA;2009;0.0
THA;2010;0.0
THA;2011;0.0
THA;2012;0.0
THA;2013;0.0
THA;2014;0.0
THA;2015;0.0
THA;2016;0.0
THA;2017;0.0
THA;2018;0.0
THA;2019;0.0
THA;2020;1.0
THA;2021;1.0
THA;2022;0.0
THA;2023;
TUR;1950;
TUR;1951;
TUR;1952;
TUR;1953;
TUR;1954;
TUR;1955;
TUR;1956;
TUR;1957;
TUR;1958;
TUR;1959;
TUR;1960;
TUR;1961;
TUR;1962;
TUR;1963;
TUR;1964;
TUR;1965;
TUR;1966;
TUR;1967;
TUR;1968;
TUR;1969;
TUR;1970;
TUR;1971;
TUR;1972;
TUR;1973;
TUR;1974;
TUR;1975;
TUR;1976;
TUR;1977;
TUR;1978;
TUR;1979;
TUR;1980;
TUR;1981;
TUR;1982;
TUR;1983;
TUR;1984;
TUR;1985;
TUR;1986;
TUR;1987;
TUR;1988;
TUR;1989;0.0
TUR;1990;0.0
TUR;1991;1.0
TUR;1992;1.0
TUR;1993;0.0
TUR;1994;0.0
TUR;1995;0.0
TUR;1996;0.0
TUR;1997;0.0
TUR;1998;0.0
TUR;1999;0.0
TUR;2000;0.0
TUR;2001;0.0
TUR;2002;0.0
TUR;2003;0.0
TUR;2004;0.0
TUR;2005;0.0
TUR;2006;0.0
TUR;2007;0.0
TUR;2008;0.0
TUR;2009;0.0
TUR;2010;0.0
TUR;2011;0.0
TUR;2012;0.0
TUR;2013;0.0
TUR;2014;0.0
TUR;2015;0.0
TUR;2016;0.0
TUR;2017;0.0
TUR;2018;0.0
TUR;2019;0.0
TUR;2020;0.0
TUR;2021;0.0
TUR;2022;0.0
TUR;2023;
TWN;1950;
TWN;1951;
TWN;1952;
TWN;1953;
TWN;1954;
TWN;1955;
TWN;1956;
TWN;1957;
TWN;1958;
TWN;1959;
TWN;1960;
TWN;1961;
TWN;1962;
TWN;1963;
TWN;1964;
TWN;1965;
TWN;1966;
TWN;1967;
TWN;1968;
TWN;1969;
TWN;1970;
TWN;1971;
TWN;1972;
TWN;1973;
TWN;1974;
TWN;1975;
TWN;1976;
TWN;1977;
TWN;1978;
TWN;1979;
TWN;1980;
TWN;1981;
TWN;1982;
TWN;1983;
TWN;1984;
TWN;1985;
TWN;1986;
TWN;1987;
TWN;1988;
TWN;1989;0.0
TWN;1990;0.0
TWN;1991;1.0
TWN;1992;1.0
TWN;1993;1.0
TWN;1994;0.0
TWN;1995;0.0
TWN;1996;0.0
TWN;1997;0.0
TWN;1998;0.0
TWN;1999;1.0
TWN;2000;1.0
TWN;2001;1.0
TWN;2002;1.0
TWN;2003;1.0
TWN;2004;1.0
TWN;2005;0.0
TWN;2006;0.0
TWN;2007;0.0
TWN;2008;0.0
TWN;2009;0.0
TWN;2010;0.0
TWN;2011;0.0
TWN;2012;0.0
TWN;2013;0.0
TWN;2014;0.0
TWN;2015;0.0
TWN;2016;0.0
TWN;2017;0.0
TWN;2018;0.0
TWN;2019;0.0
TWN;2020;0.0
TWN;2021;0.0
TWN;2022;0.0
TWN;2023;
USA;1950;
USA;1951;
USA;1952;
USA;1953;
USA;1954;
USA;1955;
USA;1956;
USA;1957;
USA;1958;
USA;1959;
USA;1960;
USA;1961;
USA;1962;
USA;1963;
USA;1964;
USA;1965;
USA;1966;
USA;1967;
USA;1968;
USA;1969;
USA;1970;
USA;1971;
USA;1972;
USA;1973;
USA;1974;0.0
USA;1975;0.0
USA;1976;0.0
USA;1977;0.0
USA;1978;0.0
USA;1979;0.0
USA;1980;0.0
USA;1981;0.0
USA;1982;0.0
USA;1983;0.0
USA;1984;0.0
USA;1985;0.0
USA;1986;0.0
USA;1987;0.0
USA;1988;0.0
USA;1989;0.0
USA;1990;0.0
USA;1991;0.0
USA;1992;0.0
USA;1993;0.0
USA;1994;0.0
USA;1995;0.0
USA;1996;0.0
USA;1997;0.0
USA;1998;0.0
USA;1999;0.0
USA;2000;0.0
USA;2001;0.0
USA;2002;0.0
USA;2003;0.0
USA;2004;0.0
USA;2005;0.0
USA;2006;0.0
USA;2007;0.0
USA;2008;1.0
USA;2009;1.0
USA;2010;1.0
USA;2011;0.0
USA;2012;0.0
USA;2013;0.0
USA;2014;0.0
USA;2015;0.0
USA;2016;0.0
USA;2017;0.0
USA;2018;0.0
USA;2019;0.0
USA;2020;0.0
USA;2021;0.0
USA;2022;0.0
USA;2023;
VEN;1950;
VEN;1951;
VEN;1952;
VEN;1953;
VEN;1954;
VEN;1955;
VEN;1956;
VEN;1957;
VEN;1958;
VEN;1959;
VEN;1960;
VEN;1961;
VEN;1962;
VEN;1963;
VEN;1964;
VEN;1965;
VEN;1966;
VEN;1967;
VEN;1968;
VEN;1969;
VEN;1970;
VEN;1971;
VEN;1972;
VEN;1973;
VEN;1974;
VEN;1975;
VEN;1976;
VEN;1977;
VEN;1978;
VEN;1979;
VEN;1980;
VEN;1981;
VEN;1982;
VEN;1983;
VEN;1984;
VEN;1985;
VEN;1986;
VEN;1987;
VEN;1988;
VEN;1989;
VEN;1990;
VEN;1991;
VEN;1992;
VEN;1993;
VEN;1994;
VEN;1995;0.0
VEN;1996;0.0
VEN;1997;0.0
VEN;1998;0.0
VEN;1999;1.0
VEN;2000;1.0
VEN;2001;1.0
VEN;2002;0.0
VEN;2003;0.0
VEN;2004;0.0
VEN;2005;0.0
VEN;2006;0.0
VEN;2007;0.0
VEN;2008;0.0
VEN;2009;0.0
VEN;2010;0.0
VEN;2011;0.0
VEN;2012;0.0
VEN;2013;0.0
VEN;2014;0.0
VEN;2015;0.0
VEN;2016;0.0
VEN;2017;0.0
VEN;2018;0.0
VEN;2019;0.0
VEN;2020;0.0
VEN;2021;0.0
VEN;2022;0.0
VEN;2023;
VNM;1950;
VNM;1951;
VNM;1952;
VNM;1953;
VNM;1954;
VNM;1955;
VNM;1956;
VNM;1957;
VNM;1958;
VNM;1959;
VNM;1960;
VNM;1961;
VNM;1962;
VNM;1963;
VNM;1964;
VNM;1965;
VNM;1966;
VNM;1967;
VNM;1968;
VNM;1969;
VNM;1970;
VNM;1971;
VNM;1972;
VNM;1973;
VNM;1974;
VNM;1975;
VNM;1976;
VNM;1977;
VNM;1978;
VNM;1979;
VNM;1980;
VNM;1981;
VNM;1982;
VNM;1983;
VNM;1984;
VNM;1985;
VNM;1986;
VNM;1987;
VNM;1988;
VNM;1989;
VNM;1990;
VNM;1991;
VNM;1992;
VNM;1993;
VNM;1994;
VNM;1995;
VNM;1996;
VNM;1997;
VNM;1998;
VNM;1999;
VNM;2000;
VNM;2001;
VNM;2002;
VNM;2003;
VNM;2004;
VNM;2005;
VNM;2006;
VNM;2007;
VNM;2008;1.0
VNM;2009;0.0
VNM;2010;0.0
VNM;2011;0.0
VNM;2012;0.0
VNM;2013;0.0
VNM;2014;0.0
VNM;2015;0.0
VNM;2016;0.0
VNM;2017;0.0
VNM;2018;0.0
VNM;2019;0.0
VNM;2020;0.0
VNM;2021;0.0
VNM;2022;0.0
VNM;2023;
ZAF;1950;
ZAF;1951;
ZAF;1952;
ZAF;1953;
ZAF;1954;
ZAF;1955;
ZAF;1956;
ZAF;1957;
ZAF;1958;
ZAF;1959;
ZAF;1960;
ZAF;1961;
ZAF;1962;
ZAF;1963;
ZAF;1964;
ZAF;1965;
ZAF;1966;
ZAF;1967;
ZAF;1968;
ZAF;1969;
ZAF;1970;
ZAF;1971;
ZAF;1972;
ZAF;1973;
ZAF;1974;
ZAF;1975;
ZAF;1976;
ZAF;1977;
ZAF;1978;
ZAF;1979;
ZAF;1980;
ZAF;1981;
ZAF;1982;
ZAF;1983;
ZAF;1984;
ZAF;1985;
ZAF;1986;
ZAF;1987;0.0
ZAF;1988;0.0
ZAF;1989;0.0
ZAF;1990;0.0
ZAF;1991;0.0
ZAF;1992;0.0
ZAF;1993;0.0
ZAF;1994;0.0
ZAF;1995;0.0
ZAF;1996;0.0
ZAF;1997;0.0
ZAF;1998;0.0
ZAF;1999;0.0
ZAF;2000;0.0
ZAF;2001;0.0
ZAF;2002;0.0
ZAF;2003;0.0
ZAF;2004;0.0
ZAF;2005;0.0
ZAF;2006;0.0
ZAF;2007;0.0
ZAF;2008;0.0
ZAF;2009;0.0
ZAF;2010;0.0
ZAF;2011;0.0
ZAF;2012;0.0
ZAF;2013;0.0
ZAF;2014;0.0
ZAF;2015;0.0
ZAF;2016;0.0
ZAF;2017;0.0
ZAF;2018;0.0
ZAF;2019;0.0
ZAF;2020;1.0
ZAF;2021;0.0
ZAF;2022;0.0
ZAF;2023;
