ISO;YEAR;crisis_FR;crisis_EMP
BRB;1945Q3;;
BRB;1945Q4;;
BRB;1946Q1;;
BRB;1946Q2;;
BRB;1946Q3;;
BRB;1946Q4;;
BRB;1947Q1;;
BRB;1947Q2;;
BRB;1947Q3;;
BRB;1947Q4;;
BRB;1948Q1;;
BRB;1948Q2;;
BRB;1948Q3;;
BRB;1948Q4;;
BRB;1949Q1;;
BRB;1949Q2;;
BRB;1949Q3;;
BRB;1949Q4;;
BRB;1950Q1;;
BRB;1950Q2;;
BRB;1950Q3;;
BRB;1950Q4;;
BRB;1951Q1;;
BRB;1951Q2;;
BRB;1951Q3;;
BRB;1951Q4;;
BRB;1952Q1;;
BRB;1952Q2;;
BRB;1952Q3;;
BRB;1952Q4;;
BRB;1953Q1;;
BRB;1953Q2;;
BRB;1953Q3;;
BRB;1953Q4;;
BRB;1954Q1;;
BRB;1954Q2;;
BRB;1954Q3;;
BRB;1954Q4;;
BRB;1955Q1;;
BRB;1955Q2;;
BRB;1955Q3;;
BRB;1955Q4;;
BRB;1956Q1;;
BRB;1956Q2;;
BRB;1956Q3;;
BRB;1956Q4;;
BRB;1957Q1;;
BRB;1957Q2;;
BRB;1957Q3;;
BRB;1957Q4;;
BRB;1958Q1;;
BRB;1958Q2;;
BRB;1958Q3;;
BRB;1958Q4;;
BRB;1959Q1;0.0;
BRB;1959Q2;0.0;
BRB;1959Q3;0.0;
BRB;1959Q4;0.0;
BRB;1960Q1;0.0;
BRB;1960Q2;0.0;
BRB;1960Q3;0.0;
BRB;1960Q4;0.0;
BRB;1961Q1;0.0;
BRB;1961Q2;0.0;
BRB;1961Q3;0.0;
BRB;1961Q4;0.0;
BRB;1962Q1;0.0;
BRB;1962Q2;0.0;
BRB;1962Q3;0.0;
BRB;1962Q4;0.0;
BRB;1963Q1;0.0;
BRB;1963Q2;0.0;
BRB;1963Q3;0.0;
BRB;1963Q4;0.0;
BRB;1964Q1;0.0;
BRB;1964Q2;0.0;
BRB;1964Q3;0.0;
BRB;1964Q4;0.0;
BRB;1965Q1;0.0;
BRB;1965Q2;0.0;
BRB;1965Q3;0.0;
BRB;1965Q4;0.0;
BRB;1966Q1;0.0;
BRB;1966Q2;0.0;
BRB;1966Q3;0.0;
BRB;1966Q4;0.0;
BRB;1967Q1;0.0;
BRB;1967Q2;0.0;
BRB;1967Q3;0.0;
BRB;1967Q4;0.0;
BRB;1968Q1;0.0;
BRB;1968Q2;0.0;
BRB;1968Q3;0.0;
BRB;1968Q4;0.0;
BRB;1969Q1;0.0;
BRB;1969Q2;0.0;
BRB;1969Q3;0.0;
BRB;1969Q4;0.0;
BRB;1970Q1;0.0;
BRB;1970Q2;0.0;
BRB;1970Q3;0.0;
BRB;1970Q4;0.0;
BRB;1971Q1;0.0;
BRB;1971Q2;0.0;
BRB;1971Q3;0.0;
BRB;1971Q4;0.0;
BRB;1972Q1;0.0;
BRB;1972Q2;0.0;
BRB;1972Q3;0.0;
BRB;1972Q4;0.0;
BRB;1973Q1;0.0;
BRB;1973Q2;0.0;
BRB;1973Q3;0.0;
BRB;1973Q4;0.0;
BRB;1974Q1;0.0;
BRB;1974Q2;0.0;
BRB;1974Q3;0.0;
BRB;1974Q4;0.0;
BRB;1975Q1;0.0;
BRB;1975Q2;0.0;
BRB;1975Q3;0.0;
BRB;1975Q4;0.0;
BRB;1976Q1;0.0;
BRB;1976Q2;0.0;
BRB;1976Q3;0.0;
BRB;1976Q4;0.0;
BRB;1977Q1;0.0;
BRB;1977Q2;0.0;
BRB;1977Q3;0.0;
BRB;1977Q4;0.0;
BRB;1978Q1;0.0;
BRB;1978Q2;0.0;
BRB;1978Q3;0.0;
BRB;1978Q4;0.0;
BRB;1979Q1;0.0;
BRB;1979Q2;0.0;
BRB;1979Q3;0.0;
BRB;1979Q4;0.0;
BRB;1980Q1;0.0;
BRB;1980Q2;0.0;
BRB;1980Q3;0.0;
BRB;1980Q4;0.0;
BRB;1981Q1;0.0;
BRB;1981Q2;0.0;
BRB;1981Q3;0.0;
BRB;1981Q4;0.0;
BRB;1982Q1;0.0;
BRB;1982Q2;0.0;
BRB;1982Q3;0.0;
BRB;1982Q4;0.0;
BRB;1983Q1;0.0;
BRB;1983Q2;0.0;
BRB;1983Q3;0.0;
BRB;1983Q4;0.0;
BRB;1984Q1;0.0;
BRB;1984Q2;0.0;
BRB;1984Q3;0.0;
BRB;1984Q4;0.0;
BRB;1985Q1;0.0;
BRB;1985Q2;0.0;
BRB;1985Q3;0.0;
BRB;1985Q4;0.0;
BRB;1986Q1;0.0;
BRB;1986Q2;0.0;
BRB;1986Q3;0.0;
BRB;1986Q4;0.0;
BRB;1987Q1;0.0;
BRB;1987Q2;0.0;
BRB;1987Q3;0.0;
BRB;1987Q4;0.0;
BRB;1988Q1;0.0;
BRB;1988Q2;0.0;
BRB;1988Q3;0.0;
BRB;1988Q4;0.0;
BRB;1989Q1;0.0;
BRB;1989Q2;0.0;
BRB;1989Q3;0.0;
BRB;1989Q4;0.0;
BRB;1990Q1;0.0;
BRB;1990Q2;0.0;
BRB;1990Q3;0.0;
BRB;1990Q4;0.0;
BRB;1991Q1;0.0;
BRB;1991Q2;0.0;
BRB;1991Q3;0.0;
BRB;1991Q4;0.0;
BRB;1992Q1;0.0;
BRB;1992Q2;0.0;
BRB;1992Q3;0.0;
BRB;1992Q4;0.0;
BRB;1993Q1;0.0;
BRB;1993Q2;0.0;
BRB;1993Q3;0.0;
BRB;1993Q4;0.0;
BRB;1994Q1;0.0;
BRB;1994Q2;0.0;
BRB;1994Q3;0.0;
BRB;1994Q4;0.0;
BRB;1995Q1;0.0;
BRB;1995Q2;0.0;
BRB;1995Q3;0.0;
BRB;1995Q4;0.0;
BRB;1996Q1;0.0;
BRB;1996Q2;0.0;
BRB;1996Q3;0.0;
BRB;1996Q4;0.0;
BRB;1997Q1;0.0;
BRB;1997Q2;0.0;
BRB;1997Q3;0.0;
BRB;1997Q4;0.0;
BRB;1998Q1;0.0;
BRB;1998Q2;0.0;
BRB;1998Q3;0.0;
BRB;1998Q4;0.0;
BRB;1999Q1;0.0;
BRB;1999Q2;0.0;
BRB;1999Q3;0.0;
BRB;1999Q4;0.0;
BRB;2000Q1;0.0;
BRB;2000Q2;0.0;
BRB;2000Q3;0.0;
BRB;2000Q4;0.0;
BRB;2001Q1;0.0;
BRB;2001Q2;0.0;
BRB;2001Q3;0.0;
BRB;2001Q4;0.0;
BRB;2002Q1;0.0;
BRB;2002Q2;0.0;
BRB;2002Q3;0.0;
BRB;2002Q4;0.0;
BRB;2003Q1;0.0;
BRB;2003Q2;0.0;
BRB;2003Q3;0.0;
BRB;2003Q4;0.0;
BRB;2004Q1;0.0;
BRB;2004Q2;0.0;
BRB;2004Q3;0.0;
BRB;2004Q4;0.0;
BRB;2005Q1;0.0;
BRB;2005Q2;0.0;
BRB;2005Q3;0.0;
BRB;2005Q4;0.0;
BRB;2006Q1;0.0;
BRB;2006Q2;0.0;
BRB;2006Q3;0.0;
BRB;2006Q4;0.0;
BRB;2007Q1;0.0;
BRB;2007Q2;0.0;
BRB;2007Q3;0.0;
BRB;2007Q4;0.0;
BRB;2008Q1;0.0;
BRB;2008Q2;0.0;
BRB;2008Q3;0.0;
BRB;2008Q4;0.0;
BRB;2009Q1;0.0;
BRB;2009Q2;0.0;
BRB;2009Q3;0.0;
BRB;2009Q4;0.0;
BRB;2010Q1;0.0;
BRB;2010Q2;0.0;
BRB;2010Q3;0.0;
BRB;2010Q4;0.0;
BRB;2011Q1;0.0;
BRB;2011Q2;0.0;
BRB;2011Q3;0.0;
BRB;2011Q4;0.0;
BRB;2012Q1;0.0;
BRB;2012Q2;0.0;
BRB;2012Q3;0.0;
BRB;2012Q4;0.0;
BRB;2013Q1;0.0;
BRB;2013Q2;0.0;
BRB;2013Q3;0.0;
BRB;2013Q4;0.0;
BRB;2014Q1;0.0;
BRB;2014Q2;0.0;
BRB;2014Q3;0.0;
BRB;2014Q4;0.0;
BRB;2015Q1;0.0;
BRB;2015Q2;0.0;
BRB;2015Q3;0.0;
BRB;2015Q4;0.0;
BRB;2016Q1;0.0;
BRB;2016Q2;0.0;
BRB;2016Q3;0.0;
BRB;2016Q4;0.0;
BRB;2017Q1;0.0;
BRB;2017Q2;0.0;
BRB;2017Q3;0.0;
BRB;2017Q4;0.0;
BRB;2018Q1;0.0;
BRB;2018Q2;0.0;
BRB;2018Q3;0.0;
BRB;2018Q4;0.0;
BRB;2019Q1;0.0;
BRB;2019Q2;0.0;
BRB;2019Q3;0.0;
BRB;2019Q4;0.0;
BRB;2020Q1;0.0;
BRB;2020Q2;0.0;
BRB;2020Q3;0.0;
BRB;2020Q4;0.0;
BRB;2021Q1;0.0;
BRB;2021Q2;0.0;
BRB;2021Q3;0.0;
BRB;2021Q4;0.0;
BRB;2022Q1;0.0;
BRB;2022Q2;0.0;
BRB;2022Q3;0.0;
BRB;2022Q4;;
BRN;1920Q1;;
BRN;1920Q2;;
BRN;1920Q3;;
BRN;1920Q4;;
BRN;1921Q1;;
BRN;1921Q2;;
BRN;1921Q3;;
BRN;1921Q4;;
BRN;1922Q1;;
BRN;1922Q2;;
BRN;1922Q3;;
BRN;1922Q4;;
BRN;1923Q1;;
BRN;1923Q2;;
BRN;1923Q3;;
BRN;1923Q4;;
BRN;1924Q1;;
BRN;1924Q2;;
BRN;1924Q3;;
BRN;1924Q4;;
BRN;1925Q1;;
BRN;1925Q2;;
BRN;1925Q3;;
BRN;1925Q4;;
BRN;1926Q1;;
BRN;1926Q2;;
BRN;1926Q3;;
BRN;1926Q4;;
BRN;1927Q1;;
BRN;1927Q2;;
BRN;1927Q3;;
BRN;1927Q4;;
BRN;1928Q1;;
BRN;1928Q2;;
BRN;1928Q3;;
BRN;1928Q4;;
BRN;1929Q1;;
BRN;1929Q2;;
BRN;1929Q3;;
BRN;1929Q4;;
BRN;1930Q1;;
BRN;1930Q2;;
BRN;1930Q3;;
BRN;1930Q4;;
BRN;1931Q1;;
BRN;1931Q2;;
BRN;1931Q3;;
BRN;1931Q4;;
BRN;1932Q1;;
BRN;1932Q2;;
BRN;1932Q3;;
BRN;1932Q4;;
BRN;1933Q1;;
BRN;1933Q2;;
BRN;1933Q3;;
BRN;1933Q4;;
BRN;1934Q1;;
BRN;1934Q2;;
BRN;1934Q3;;
BRN;1934Q4;;
BRN;1935Q1;;
BRN;1935Q2;;
BRN;1935Q3;;
BRN;1935Q4;;
BRN;1936Q1;;
BRN;1936Q2;;
BRN;1936Q3;;
BRN;1936Q4;;
BRN;1937Q1;;
BRN;1937Q2;;
BRN;1937Q3;;
BRN;1937Q4;;
BRN;1938Q1;;
BRN;1938Q2;;
BRN;1938Q3;;
BRN;1938Q4;;
BRN;1939Q1;;
BRN;1939Q2;;
BRN;1939Q3;;
BRN;1939Q4;;
BRN;1940Q1;;
BRN;1940Q2;;
BRN;1940Q3;;
BRN;1940Q4;;
BRN;1941Q1;;
BRN;1941Q2;;
BRN;1941Q3;;
BRN;1941Q4;;
BRN;1942Q1;;
BRN;1942Q2;;
BRN;1942Q3;;
BRN;1942Q4;;
BRN;1943Q1;;
BRN;1943Q2;;
BRN;1943Q3;;
BRN;1943Q4;;
BRN;1944Q1;;
BRN;1944Q2;;
BRN;1944Q3;;
BRN;1944Q4;;
BRN;1945Q1;;
BRN;1945Q2;;
BRN;1945Q3;;
BRN;1945Q4;;
BRN;1946Q1;;
BRN;1946Q2;;
BRN;1946Q3;;
BRN;1946Q4;;
BRN;1947Q1;;
BRN;1947Q2;;
BRN;1947Q3;;
BRN;1947Q4;;
BRN;1948Q1;;
BRN;1948Q2;;
BRN;1948Q3;;
BRN;1948Q4;;
BRN;1949Q1;;
BRN;1949Q2;;
BRN;1949Q3;;
BRN;1949Q4;;
BRN;1950Q1;;
BRN;1950Q2;;
BRN;1950Q3;;
BRN;1950Q4;;
BRN;1951Q1;;
BRN;1951Q2;;
BRN;1951Q3;;
BRN;1951Q4;;
BRN;1952Q1;;
BRN;1952Q2;;
BRN;1952Q3;;
BRN;1952Q4;;
BRN;1953Q1;;
BRN;1953Q2;;
BRN;1953Q3;;
BRN;1953Q4;;
BRN;1954Q1;;
BRN;1954Q2;;
BRN;1954Q3;;
BRN;1954Q4;;
BRN;1955Q1;;
BRN;1955Q2;;
BRN;1955Q3;;
BRN;1955Q4;;
BRN;1956Q1;;
BRN;1956Q2;;
BRN;1956Q3;;
BRN;1956Q4;;
BRN;1957Q1;;
BRN;1957Q2;;
BRN;1957Q3;;
BRN;1957Q4;;
BRN;1958Q1;;
BRN;1958Q2;;
BRN;1958Q3;;
BRN;1958Q4;;
BRN;1959Q1;0.0;
BRN;1959Q2;0.0;
BRN;1959Q3;0.0;
BRN;1959Q4;0.0;
BRN;1960Q1;0.0;
BRN;1960Q2;0.0;
BRN;1960Q3;0.0;
BRN;1960Q4;0.0;
BRN;1961Q1;0.0;
BRN;1961Q2;0.0;
BRN;1961Q3;0.0;
BRN;1961Q4;0.0;
BRN;1962Q1;0.0;
BRN;1962Q2;0.0;
BRN;1962Q3;0.0;
BRN;1962Q4;0.0;
BRN;1963Q1;0.0;
BRN;1963Q2;0.0;
BRN;1963Q3;0.0;
BRN;1963Q4;0.0;
BRN;1964Q1;0.0;
BRN;1964Q2;0.0;
BRN;1964Q3;0.0;
BRN;1964Q4;0.0;
BRN;1965Q1;0.0;
BRN;1965Q2;0.0;
BRN;1965Q3;0.0;
BRN;1965Q4;0.0;
BRN;1966Q1;0.0;
BRN;1966Q2;0.0;
BRN;1966Q3;0.0;
BRN;1966Q4;0.0;
BRN;1967Q1;0.0;
BRN;1967Q2;0.0;
BRN;1967Q3;0.0;
BRN;1967Q4;0.0;
BRN;1968Q1;0.0;
BRN;1968Q2;0.0;
BRN;1968Q3;0.0;
BRN;1968Q4;0.0;
BRN;1969Q1;0.0;
BRN;1969Q2;0.0;
BRN;1969Q3;0.0;
BRN;1969Q4;0.0;
BRN;1970Q1;0.0;
BRN;1970Q2;0.0;
BRN;1970Q3;0.0;
BRN;1970Q4;0.0;
BRN;1971Q1;0.0;
BRN;1971Q2;0.0;
BRN;1971Q3;0.0;
BRN;1971Q4;0.0;
BRN;1972Q1;0.0;
BRN;1972Q2;0.0;
BRN;1972Q3;0.0;
BRN;1972Q4;0.0;
BRN;1973Q1;0.0;
BRN;1973Q2;0.0;
BRN;1973Q3;0.0;
BRN;1973Q4;0.0;
BRN;1974Q1;0.0;
BRN;1974Q2;0.0;
BRN;1974Q3;0.0;
BRN;1974Q4;0.0;
BRN;1975Q1;0.0;
BRN;1975Q2;0.0;
BRN;1975Q3;0.0;
BRN;1975Q4;0.0;
BRN;1976Q1;0.0;
BRN;1976Q2;0.0;
BRN;1976Q3;0.0;
BRN;1976Q4;0.0;
BRN;1977Q1;0.0;
BRN;1977Q2;0.0;
BRN;1977Q3;0.0;
BRN;1977Q4;0.0;
BRN;1978Q1;0.0;
BRN;1978Q2;0.0;
BRN;1978Q3;0.0;
BRN;1978Q4;0.0;
BRN;1979Q1;0.0;
BRN;1979Q2;0.0;
BRN;1979Q3;0.0;
BRN;1979Q4;0.0;
BRN;1980Q1;0.0;
BRN;1980Q2;0.0;
BRN;1980Q3;0.0;
BRN;1980Q4;0.0;
BRN;1981Q1;0.0;
BRN;1981Q2;0.0;
BRN;1981Q3;0.0;
BRN;1981Q4;0.0;
BRN;1982Q1;0.0;
BRN;1982Q2;0.0;
BRN;1982Q3;0.0;
BRN;1982Q4;0.0;
BRN;1983Q1;0.0;
BRN;1983Q2;0.0;
BRN;1983Q3;0.0;
BRN;1983Q4;0.0;
BRN;1984Q1;0.0;
BRN;1984Q2;0.0;
BRN;1984Q3;0.0;
BRN;1984Q4;0.0;
BRN;1985Q1;0.0;
BRN;1985Q2;0.0;
BRN;1985Q3;0.0;
BRN;1985Q4;0.0;
BRN;1986Q1;0.0;
BRN;1986Q2;0.0;
BRN;1986Q3;0.0;
BRN;1986Q4;0.0;
BRN;1987Q1;0.0;
BRN;1987Q2;0.0;
BRN;1987Q3;0.0;
BRN;1987Q4;0.0;
BRN;1988Q1;0.0;
BRN;1988Q2;0.0;
BRN;1988Q3;0.0;
BRN;1988Q4;0.0;
BRN;1989Q1;0.0;
BRN;1989Q2;0.0;
BRN;1989Q3;0.0;
BRN;1989Q4;0.0;
BRN;1990Q1;0.0;
BRN;1990Q2;0.0;
BRN;1990Q3;0.0;
BRN;1990Q4;0.0;
BRN;1991Q1;0.0;
BRN;1991Q2;0.0;
BRN;1991Q3;0.0;
BRN;1991Q4;0.0;
BRN;1992Q1;0.0;
BRN;1992Q2;0.0;
BRN;1992Q3;0.0;
BRN;1992Q4;0.0;
BRN;1993Q1;0.0;
BRN;1993Q2;0.0;
BRN;1993Q3;0.0;
BRN;1993Q4;0.0;
BRN;1994Q1;0.0;
BRN;1994Q2;0.0;
BRN;1994Q3;0.0;
BRN;1994Q4;0.0;
BRN;1995Q1;0.0;
BRN;1995Q2;0.0;
BRN;1995Q3;0.0;
BRN;1995Q4;0.0;
BRN;1996Q1;0.0;
BRN;1996Q2;0.0;
BRN;1996Q3;0.0;
BRN;1996Q4;0.0;
BRN;1997Q1;0.0;
BRN;1997Q2;0.0;
BRN;1997Q3;0.0;
BRN;1997Q4;0.0;
BRN;1998Q1;0.0;
BRN;1998Q2;0.0;
BRN;1998Q3;0.0;
BRN;1998Q4;0.0;
BRN;1999Q1;0.0;
BRN;1999Q2;0.0;
BRN;1999Q3;0.0;
BRN;1999Q4;0.0;
BRN;2000Q1;0.0;
BRN;2000Q2;0.0;
BRN;2000Q3;0.0;
BRN;2000Q4;0.0;
BRN;2001Q1;0.0;
BRN;2001Q2;0.0;
BRN;2001Q3;0.0;
BRN;2001Q4;0.0;
BRN;2002Q1;0.0;
BRN;2002Q2;0.0;
BRN;2002Q3;0.0;
BRN;2002Q4;0.0;
BRN;2003Q1;0.0;
BRN;2003Q2;0.0;
BRN;2003Q3;0.0;
BRN;2003Q4;0.0;
BRN;2004Q1;0.0;
BRN;2004Q2;0.0;
BRN;2004Q3;0.0;
BRN;2004Q4;0.0;
BRN;2005Q1;0.0;
BRN;2005Q2;0.0;
BRN;2005Q3;0.0;
BRN;2005Q4;0.0;
BRN;2006Q1;0.0;
BRN;2006Q2;0.0;
BRN;2006Q3;0.0;
BRN;2006Q4;0.0;
BRN;2007Q1;0.0;
BRN;2007Q2;0.0;
BRN;2007Q3;0.0;
BRN;2007Q4;0.0;
BRN;2008Q1;0.0;
BRN;2008Q2;0.0;
BRN;2008Q3;0.0;
BRN;2008Q4;0.0;
BRN;2009Q1;0.0;
BRN;2009Q2;0.0;
BRN;2009Q3;0.0;
BRN;2009Q4;0.0;
BRN;2010Q1;0.0;
BRN;2010Q2;0.0;
BRN;2010Q3;0.0;
BRN;2010Q4;0.0;
BRN;2011Q1;0.0;
BRN;2011Q2;0.0;
BRN;2011Q3;0.0;
BRN;2011Q4;0.0;
BRN;2012Q1;0.0;
BRN;2012Q2;0.0;
BRN;2012Q3;0.0;
BRN;2012Q4;0.0;
BRN;2013Q1;0.0;
BRN;2013Q2;0.0;
BRN;2013Q3;0.0;
BRN;2013Q4;0.0;
BRN;2014Q1;0.0;
BRN;2014Q2;0.0;
BRN;2014Q3;0.0;
BRN;2014Q4;0.0;
BRN;2015Q1;0.0;
BRN;2015Q2;0.0;
BRN;2015Q3;0.0;
BRN;2015Q4;0.0;
BRN;2016Q1;0.0;
BRN;2016Q2;0.0;
BRN;2016Q3;0.0;
BRN;2016Q4;0.0;
BRN;2017Q1;0.0;
BRN;2017Q2;0.0;
BRN;2017Q3;0.0;
BRN;2017Q4;0.0;
BRN;2018Q1;0.0;
BRN;2018Q2;0.0;
BRN;2018Q3;0.0;
BRN;2018Q4;0.0;
BRN;2019Q1;0.0;
BRN;2019Q2;0.0;
BRN;2019Q3;0.0;
BRN;2019Q4;0.0;
BRN;2020Q1;0.0;
BRN;2020Q2;0.0;
BRN;2020Q3;0.0;
BRN;2020Q4;0.0;
BRN;2021Q1;0.0;
BRN;2021Q2;0.0;
BRN;2021Q3;0.0;
BRN;2021Q4;0.0;
BRN;2022Q1;0.0;
BRN;2022Q2;0.0;
BRN;2022Q3;0.0;
BRN;2022Q4;;
BTN;1920Q1;;
BTN;1920Q2;;
BTN;1920Q3;;
BTN;1920Q4;;
BTN;1921Q1;;
BTN;1921Q2;;
BTN;1921Q3;;
BTN;1921Q4;;
BTN;1922Q1;;
BTN;1922Q2;;
BTN;1922Q3;;
BTN;1922Q4;;
BTN;1923Q1;;
BTN;1923Q2;;
BTN;1923Q3;;
BTN;1923Q4;;
BTN;1924Q1;;
BTN;1924Q2;;
BTN;1924Q3;;
BTN;1924Q4;;
BTN;1925Q1;;
BTN;1925Q2;;
BTN;1925Q3;;
BTN;1925Q4;;
BTN;1926Q1;;
BTN;1926Q2;;
BTN;1926Q3;;
BTN;1926Q4;;
BTN;1927Q1;;
BTN;1927Q2;;
BTN;1927Q3;;
BTN;1927Q4;;
BTN;1928Q1;;
BTN;1928Q2;;
BTN;1928Q3;;
BTN;1928Q4;;
BTN;1929Q1;;
BTN;1929Q2;;
BTN;1929Q3;;
BTN;1929Q4;;
BTN;1930Q1;;
BTN;1930Q2;;
BTN;1930Q3;;
BTN;1930Q4;;
BTN;1931Q1;;
BTN;1931Q2;;
BTN;1931Q3;;
BTN;1931Q4;;
BTN;1932Q1;;
BTN;1932Q2;;
BTN;1932Q3;;
BTN;1932Q4;;
BTN;1933Q1;;
BTN;1933Q2;;
BTN;1933Q3;;
BTN;1933Q4;;
BTN;1934Q1;;
BTN;1934Q2;;
BTN;1934Q3;;
BTN;1934Q4;;
BTN;1935Q1;;
BTN;1935Q2;;
BTN;1935Q3;;
BTN;1935Q4;;
BTN;1936Q1;;
BTN;1936Q2;;
BTN;1936Q3;;
BTN;1936Q4;;
BTN;1937Q1;;
BTN;1937Q2;;
BTN;1937Q3;;
BTN;1937Q4;;
BTN;1938Q1;;
BTN;1938Q2;;
BTN;1938Q3;;
BTN;1938Q4;;
BTN;1939Q1;;
BTN;1939Q2;;
BTN;1939Q3;;
BTN;1939Q4;;
BTN;1940Q1;;
BTN;1940Q2;;
BTN;1940Q3;;
BTN;1940Q4;;
BTN;1941Q1;;
BTN;1941Q2;;
BTN;1941Q3;;
BTN;1941Q4;;
BTN;1942Q1;;
BTN;1942Q2;;
BTN;1942Q3;;
BTN;1942Q4;;
BTN;1943Q1;;
BTN;1943Q2;;
BTN;1943Q3;;
BTN;1943Q4;;
BTN;1944Q1;;
BTN;1944Q2;;
BTN;1944Q3;;
BTN;1944Q4;;
BTN;1945Q1;;
BTN;1945Q2;;
BTN;1945Q3;;
BTN;1945Q4;;
BTN;1946Q1;;
BTN;1946Q2;;
BTN;1946Q3;;
BTN;1946Q4;;
BTN;1947Q1;;
BTN;1947Q2;;
BTN;1947Q3;;
BTN;1947Q4;;
BTN;1948Q1;;
BTN;1948Q2;;
BTN;1948Q3;;
BTN;1948Q4;;
BTN;1949Q1;;
BTN;1949Q2;;
BTN;1949Q3;;
BTN;1949Q4;;
BTN;1950Q1;;
BTN;1950Q2;;
BTN;1950Q3;;
BTN;1950Q4;;
BTN;1951Q1;;
BTN;1951Q2;;
BTN;1951Q3;;
BTN;1951Q4;;
BTN;1952Q1;;
BTN;1952Q2;;
BTN;1952Q3;;
BTN;1952Q4;;
BTN;1953Q1;;
BTN;1953Q2;;
BTN;1953Q3;;
BTN;1953Q4;;
BTN;1954Q1;;
BTN;1954Q2;;
BTN;1954Q3;;
BTN;1954Q4;;
BTN;1955Q1;;
BTN;1955Q2;;
BTN;1955Q3;;
BTN;1955Q4;;
BTN;1956Q1;;
BTN;1956Q2;;
BTN;1956Q3;;
BTN;1956Q4;;
BTN;1957Q1;;
BTN;1957Q2;;
BTN;1957Q3;;
BTN;1957Q4;;
BTN;1958Q1;;
BTN;1958Q2;;
BTN;1958Q3;;
BTN;1958Q4;;
BTN;1959Q1;0.0;
BTN;1959Q2;0.0;
BTN;1959Q3;0.0;
BTN;1959Q4;0.0;
BTN;1960Q1;0.0;
BTN;1960Q2;0.0;
BTN;1960Q3;0.0;
BTN;1960Q4;0.0;
BTN;1961Q1;0.0;
BTN;1961Q2;0.0;
BTN;1961Q3;0.0;
BTN;1961Q4;0.0;
BTN;1962Q1;0.0;
BTN;1962Q2;0.0;
BTN;1962Q3;0.0;
BTN;1962Q4;0.0;
BTN;1963Q1;0.0;
BTN;1963Q2;0.0;
BTN;1963Q3;0.0;
BTN;1963Q4;0.0;
BTN;1964Q1;0.0;
BTN;1964Q2;0.0;
BTN;1964Q3;0.0;
BTN;1964Q4;0.0;
BTN;1965Q1;0.0;
BTN;1965Q2;0.0;
BTN;1965Q3;0.0;
BTN;1965Q4;0.0;
BTN;1966Q1;0.0;
BTN;1966Q2;0.0;
BTN;1966Q3;1.0;
BTN;1966Q4;1.0;
BTN;1967Q1;1.0;
BTN;1967Q2;1.0;
BTN;1967Q3;0.0;
BTN;1967Q4;0.0;
BTN;1968Q1;0.0;
BTN;1968Q2;0.0;
BTN;1968Q3;0.0;
BTN;1968Q4;0.0;
BTN;1969Q1;0.0;
BTN;1969Q2;0.0;
BTN;1969Q3;0.0;
BTN;1969Q4;0.0;
BTN;1970Q1;0.0;
BTN;1970Q2;0.0;
BTN;1970Q3;0.0;
BTN;1970Q4;0.0;
BTN;1971Q1;0.0;
BTN;1971Q2;0.0;
BTN;1971Q3;0.0;
BTN;1971Q4;0.0;
BTN;1972Q1;0.0;
BTN;1972Q2;0.0;
BTN;1972Q3;0.0;
BTN;1972Q4;0.0;
BTN;1973Q1;0.0;
BTN;1973Q2;0.0;
BTN;1973Q3;0.0;
BTN;1973Q4;0.0;
BTN;1974Q1;0.0;
BTN;1974Q2;0.0;
BTN;1974Q3;0.0;
BTN;1974Q4;0.0;
BTN;1975Q1;0.0;
BTN;1975Q2;0.0;
BTN;1975Q3;0.0;
BTN;1975Q4;0.0;
BTN;1976Q1;0.0;
BTN;1976Q2;0.0;
BTN;1976Q3;0.0;
BTN;1976Q4;0.0;
BTN;1977Q1;0.0;
BTN;1977Q2;0.0;
BTN;1977Q3;0.0;
BTN;1977Q4;0.0;
BTN;1978Q1;0.0;
BTN;1978Q2;0.0;
BTN;1978Q3;0.0;
BTN;1978Q4;0.0;
BTN;1979Q1;0.0;
BTN;1979Q2;0.0;
BTN;1979Q3;0.0;
BTN;1979Q4;0.0;
BTN;1980Q1;0.0;
BTN;1980Q2;0.0;
BTN;1980Q3;0.0;
BTN;1980Q4;0.0;
BTN;1981Q1;0.0;
BTN;1981Q2;0.0;
BTN;1981Q3;0.0;
BTN;1981Q4;0.0;
BTN;1982Q1;0.0;
BTN;1982Q2;0.0;
BTN;1982Q3;0.0;
BTN;1982Q4;0.0;
BTN;1983Q1;0.0;
BTN;1983Q2;0.0;
BTN;1983Q3;0.0;
BTN;1983Q4;0.0;
BTN;1984Q1;0.0;
BTN;1984Q2;0.0;
BTN;1984Q3;0.0;
BTN;1984Q4;0.0;
BTN;1985Q1;0.0;
BTN;1985Q2;0.0;
BTN;1985Q3;0.0;
BTN;1985Q4;0.0;
BTN;1986Q1;0.0;
BTN;1986Q2;0.0;
BTN;1986Q3;0.0;
BTN;1986Q4;0.0;
BTN;1987Q1;0.0;
BTN;1987Q2;0.0;
BTN;1987Q3;0.0;
BTN;1987Q4;0.0;
BTN;1988Q1;0.0;
BTN;1988Q2;0.0;
BTN;1988Q3;0.0;
BTN;1988Q4;0.0;
BTN;1989Q1;0.0;
BTN;1989Q2;0.0;
BTN;1989Q3;0.0;
BTN;1989Q4;0.0;
BTN;1990Q1;0.0;
BTN;1990Q2;0.0;
BTN;1990Q3;0.0;
